word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
void,0,96,135,48,20,0.05,0.125,0.025,0.0185185185185185
resetSchedConflict,0,152,135,218,24,0.0791666666666666,0.125,0.1135416666666666,0.0222222222222222
try,0,65,162,37,23,0.0338541666666666,0.15,0.0192708333333333,0.0212962962962962
if,0,108,189,26,20,0.05625,0.175,0.0135416666666666,0.0185185185185185
listData,0,163,189,90,20,0.0848958333333333,0.175,0.046875,0.0185185185185185
==,0,259,189,26,13,0.1348958333333333,0.175,0.0135416666666666,0.012037037037037
null,0,292,189,47,20,0.1520833333333333,0.175,0.0244791666666666,0.0185185185185185
||,0,349,189,18,24,0.1817708333333333,0.175,0.009375,0.0222222222222222
listData.size,0,379,189,164,24,0.1973958333333333,0.175,0.0854166666666666,0.0222222222222222
==,1,550,189,27,13,0.2864583333333333,0.175,0.0140625,0.012037037037037
0,0,583,189,16,19,0.3036458333333333,0.175,0.0083333333333333,0.0175925925925925
return,0,152,217,76,22,0.0791666666666666,0.2009259259259259,0.0395833333333333,0.0203703703703703
for,0,108,243,36,20,0.05625,0.225,0.01875,0.0185185185185185
int,0,172,243,37,20,0.0895833333333333,0.225,0.0192708333333333,0.0185185185185185
i,0,216,243,16,20,0.1125,0.225,0.0083333333333333,0.0185185185185185
=,0,237,243,16,13,0.1234375,0.225,0.0083333333333333,0.012037037037037
0,1,259,243,23,22,0.1348958333333333,0.225,0.0119791666666666,0.0203703703703703
i,1,302,243,16,20,0.1572916666666666,0.225,0.0083333333333333,0.0185185185185185
<,0,323,243,16,16,0.1682291666666666,0.225,0.0083333333333333,0.0148148148148148
listData.size,1,346,243,174,24,0.1802083333333333,0.225,0.090625,0.0222222222222222
i++,0,540,243,37,20,0.28125,0.225,0.0192708333333333,0.0185185185185185
TblAuditor,0,150,270,113,20,0.078125,0.25,0.0588541666666666,0.0185185185185185
auditor,0,270,270,80,20,0.140625,0.25,0.0416666666666666,0.0185185185185185
=,1,356,270,16,13,0.1854166666666666,0.25,0.0083333333333333,0.012037037037037
TblAuditor,1,399,270,113,20,0.2078125,0.25,0.0588541666666666,0.0185185185185185
listData.get,0,541,270,142,24,0.2817708333333333,0.25,0.0739583333333333,0.0222222222222222
i,2,691,270,16,20,0.3598958333333333,0.25,0.0083333333333333,0.0185185185185185
auditor.setSchedConflict,0,151,297,272,24,0.0786458333333333,0.275,0.1416666666666666,0.0222222222222222
false,0,432,297,59,20,0.225,0.275,0.0307291666666666,0.0185185185185185
catch,0,86,351,58,20,0.0447916666666666,0.325,0.0302083333333333,0.0185185185185185
Exception,0,173,351,101,24,0.0901041666666666,0.325,0.0526041666666666,0.0222222222222222
ex,0,280,351,27,17,0.1458333333333333,0.325,0.0140625,0.0157407407407407
logger.error,0,109,378,142,24,0.0567708333333333,0.35,0.0739583333333333,0.0222222222222222
ex,1,259,378,26,17,0.1348958333333333,0.35,0.0135416666666666,0.0157407407407407
FacesUtils.addErrorMessage,0,108,405,294,24,0.05625,0.375,0.153125,0.0222222222222222
ex.getMessage,0,410,405,165,24,0.2135416666666666,0.375,0.0859375,0.0222222222222222
