word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
int,0,97,135,36,20,0.0505208333333333,0.125,0.01875,0.0185185185185185
compareTo,0,140,135,111,24,0.0729166666666666,0.125,0.0578125,0.0222222222222222
TPoint,0,258,135,70,20,0.134375,0.125,0.0364583333333333,0.0185185185185185
o,0,334,135,16,17,0.1739583333333333,0.125,0.0083333333333333,0.0157407407407407
if,0,64,162,27,20,0.0333333333333333,0.15,0.0140625,0.0185185185185185
this,0,130,162,45,20,0.06770833333333333,0.15,0.0234375,0.0185185185185185
value,0,175,162,56,20,0.09114583333333333,0.15,0.029166666666666667,0.0185185185185185
==,0,248,162,27,13,0.1291666666666666,0.15,0.0140625,0.012037037037037
o,1,280,162,14,24,0.14583333333333334,0.15,0.007291666666666667,0.0222222222222222
value,1,294,162,72,24,0.153125,0.15,0.0375,0.0222222222222222
&&,0,409,162,28,19,0.2130208333333333,0.15,0.0145833333333333,0.0175925925925925
this,1,465,162,45,24,0.2421875,0.15,0.0234375,0.0222222222222222
tstamp,0,510,162,67,24,0.265625,0.15,0.034895833333333334,0.0222222222222222
==,1,593,162,27,13,0.3088541666666666,0.15,0.0140625,0.012037037037037
o,2,626,162,14,24,0.3260416666666667,0.15,0.007291666666666667,0.0222222222222222
tstamp,1,640,162,83,24,0.3333333333333333,0.15,0.043229166666666666,0.0222222222222222
return,0,109,190,68,19,0.0567708333333333,0.1759259259259259,0.0354166666666666,0.0175925925925925
0,0,183,190,24,22,0.0953125,0.1759259259259259,0.0125,0.0203703703703703
else,0,64,243,48,20,0.0333333333333333,0.225,0.025,0.0185185185185185
if,1,118,243,27,20,0.0614583333333333,0.225,0.0140625,0.0185185185185185
this,2,173,243,45,24,0.09010416666666667,0.225,0.0234375,0.0222222222222222
tstamp,2,218,243,67,24,0.11354166666666667,0.225,0.034895833333333334,0.0222222222222222
>,0,302,243,16,16,0.1572916666666666,0.225,0.0083333333333333,0.0148148148148148
o,3,324,243,11,23,0.16875,0.225,0.005729166666666666,0.0212962962962962
tstamp,3,335,243,68,23,0.17447916666666666,0.225,0.035416666666666666,0.0212962962962962
return,1,109,271,68,19,0.0567708333333333,0.2509259259259259,0.0354166666666666,0.0175925925925925
1,0,183,271,24,22,0.0953125,0.2509259259259259,0.0125,0.0203703703703703
else,1,64,324,48,20,0.0333333333333333,0.3,0.025,0.0185185185185185
if,2,118,324,27,20,0.0614583333333333,0.3,0.0140625,0.0185185185185185
this,3,173,324,45,24,0.09010416666666667,0.3,0.0234375,0.0222222222222222
tstamp,4,218,324,67,24,0.11354166666666667,0.3,0.034895833333333334,0.0222222222222222
<,0,302,324,16,15,0.1572916666666666,0.3,0.0083333333333333,0.0138888888888888
o,4,324,324,11,23,0.16875,0.3,0.005729166666666666,0.0212962962962962
tstamp,5,335,324,68,23,0.17447916666666666,0.3,0.035416666666666666,0.0212962962962962
return,2,109,352,68,19,0.0567708333333333,0.3259259259259259,0.0354166666666666,0.0175925925925925
-1,0,185,352,33,22,0.0963541666666666,0.3259259259259259,0.0171875,0.0203703703703703
else,2,64,405,48,20,0.0333333333333333,0.375,0.025,0.0185185185185185
if,3,118,405,27,20,0.0614583333333333,0.375,0.0140625,0.0185185185185185
this,4,173,405,45,20,0.09010416666666667,0.375,0.0234375,0.0185185185185185
value,2,218,405,56,20,0.11354166666666667,0.375,0.029166666666666667,0.0185185185185185
>,1,291,405,16,16,0.1515625,0.375,0.0083333333333333,0.0148148148148148
o,5,313,405,11,20,0.16302083333333334,0.375,0.005729166666666666,0.0185185185185185
value,3,324,405,57,20,0.16875,0.375,0.0296875,0.0185185185185185
return,3,109,433,68,19,0.0567708333333333,0.4009259259259259,0.0354166666666666,0.0175925925925925
1,1,183,433,24,22,0.0953125,0.4009259259259259,0.0125,0.0203703703703703
return,4,65,487,69,19,0.0338541666666666,0.4509259259259259,0.0359375,0.0175925925925925
-1,1,142,487,32,22,0.0739583333333333,0.4509259259259259,0.0166666666666666,0.0203703703703703
