word,occurrence,original,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,96,135,48,20,0.05,0.125,0.025,0.018518519
moveUpTarget,0,,150,135,144,24,0.078125,0.125,0.075,0.022222222
int,0,,302,135,36,20,0.157291667,0.125,0.01875,0.018518519
index,0,,345,135,59,20,0.1796875,0.125,0.030729167,0.018518519
Object,0,,64,162,69,24,0.033333333,0.15,0.0359375,0.022222222
target,0,target=,140,162,69,23,0.072916667,0.15,0.0359375,0.021296296
=,0,,209,162,12,23,0.108854167,0.15,0.00625,0.021296296
targets,0,,227,162,84,24,0.118229167,0.15,0.04375,0.022222222
get,0,,311,162,36,24,0.161979167,0.15,0.01875,0.022222222
index,1,,367,162,59,20,0.191145833,0.15,0.030729167,0.018518519
if,0,,64,216,27,20,0.033333333,0.2,0.0140625,0.018518519
index,2,,118,216,59,20,0.061458333,0.2,0.030729167,0.018518519
==,0,,183,216,27,13,0.0953125,0.2,0.0140625,0.012037037
0,0,,216,216,15,19,0.1125,0.2,0.0078125,0.017592593
||,0,,241,216,18,24,0.125520833,0.2,0.009375,0.022222222
target,1,,270,216,68,23,0.140625,0.2,0.035416667,0.021296296
==,1,,345,216,27,13,0.1796875,0.2,0.0140625,0.012037037
null,0,,378,216,48,20,0.196875,0.2,0.025,0.018518519
return;,0,,109,244,76,22,0.056770833,0.225925926,0.039583333,0.02037037
targets,1,,65,297,84,24,0.033854167,0.275,0.04375,0.022222222
set,0,,149,297,36,24,0.077604167,0.275,0.01875,0.022222222
index,3,,205,297,66,23,0.106770833,0.275,0.034375,0.021296296
targets,2,,281,297,84,24,0.146354167,0.275,0.04375,0.022222222
get,1,,365,297,36,24,0.190104167,0.275,0.01875,0.022222222
index,4,,421,297,59,20,0.219270833,0.275,0.030729167,0.018518519
-,0,,487,297,13,8,0.253645833,0.275,0.006770833,0.007407407
1,0,,507,297,16,19,0.2640625,0.275,0.008333333,0.017592593
targets,3,,65,317,84,24,0.033854167,0.293518519,0.04375,0.022222222
set,1,,149,317,36,24,0.077604167,0.293518519,0.01875,0.022222222
index,5,,205,317,59,20,0.106770833,0.293518519,0.030729167,0.018518519
-,1,,271,317,13,8,0.141145833,0.293518519,0.006770833,0.007407407
1,1,,291,317,23,22,0.1515625,0.293518519,0.011979167,0.02037037
target,2,,324,317,68,23,0.16875,0.293518519,0.035416667,0.021296296
log,0,,66,337,36,24,0.034375,0.312037037,0.01875,0.022222222
debug,0,,102,337,61,24,0.053125,0.312037037,0.031770833,0.022222222
"""New",100,,184,337,48,20,0.095833333,0.312037037,0.025,0.018518519
"ordering""",100,,237,337,101,24,0.1234375,0.312037037,0.052604167,0.022222222
for,0,,64,405,37,20,0.033333333,0.375,0.019270833,0.018518519
int,1,,129,405,37,20,0.0671875,0.375,0.019270833,0.018518519
i,0,,172,405,16,20,0.089583333,0.375,0.008333333,0.018518519
=,1,,194,405,16,13,0.101041667,0.375,0.008333333,0.012037037
0,1,,216,405,23,22,0.1125,0.375,0.011979167,0.02037037
i,1,,248,405,16,20,0.129166667,0.375,0.008333333,0.018518519
<,0,,269,405,16,16,0.140104167,0.375,0.008333333,0.014814815
targets,4,,292,405,95,24,0.152083333,0.375,0.049479167,0.022222222
size,0,,387,405,54,24,0.2015625,0.375,0.028125,0.022222222
i,2,i++,464,405,37,20,0.241666667,0.375,0.019270833,0.018518519
log,1,,109,432,36,24,0.056770833,0.4,0.01875,0.022222222
debug,1,,145,432,61,24,0.075520833,0.4,0.031770833,0.022222222
"""|t""",0,,228,432,45,24,0.11875,0.4,0.0234375,0.022222222
+,0,,280,432,16,16,0.145833333,0.4,0.008333333,0.014814815
i,3,,302,432,16,20,0.157291667,0.4,0.008333333,0.018518519
+,1,,323,432,16,16,0.168229167,0.4,0.008333333,0.014814815
targets,5,,346,432,84,24,0.180208333,0.4,0.04375,0.022222222
get,2,,430,432,36,24,0.223958333,0.4,0.01875,0.022222222
i,4,,486,432,16,20,0.253125,0.4,0.008333333,0.018518519
