word,occurrence,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,22,135,69,24,0.0114583333333333,0.125,0.0359375,0.0222222222222222
EList,0,97,135,58,20,0.0505208333333333,0.125,0.0302083333333333,0.0185185185185185
getScopePartnerLinks,0,162,135,229,24,0.084375,0.125,0.1192708333333333,0.0222222222222222
final,0,399,135,59,20,0.2078125,0.125,0.0307291666666666,0.0185185185185185
EObject,0,464,135,80,24,0.2416666666666666,0.125,0.0416666666666666,0.0222222222222222
process,0,551,135,79,21,0.2869791666666667,0.125,0.0411458333333333,0.0194444444444444
TreeIterator,0,64,162,134,19,0.0333333333333333,0.15,0.0697916666666666,0.0175925925925925
contents,0,205,162,91,19,0.1067708333333333,0.15,0.0473958333333333,0.0175925925925925
=,0,302,162,16,13,0.1572916666666666,0.15,0.0083333333333333,0.012037037037037
process.eAllContents,0,324,162,250,24,0.16875,0.15,0.1302083333333333,0.0222222222222222
EList,1,65,189,57,20,0.0338541666666666,0.175,0.0296875,0.0185185185185185
results,0,130,189,79,20,0.0677083333333333,0.175,0.0411458333333333,0.0185185185185185
=,1,215,189,16,13,0.1119791666666666,0.175,0.0083333333333333,0.012037037037037
new,0,238,189,37,17,0.1239583333333333,0.175,0.0192708333333333,0.0157407407407407
BasicEList,0,281,189,142,24,0.1463541666666666,0.175,0.0739583333333333,0.0222222222222222
while,0,63,243,60,20,0.0328125,0.225,0.03125,0.0185185185185185
contents.hasNext,0,151,243,197,24,0.0786458333333333,0.225,0.1026041666666666,0.0222222222222222
EObject,1,108,270,79,24,0.05625,0.25,0.0411458333333333,0.0222222222222222
obj,0,194,270,35,24,0.1010416666666666,0.25,0.0182291666666666,0.0222222222222222
=,2,237,270,16,13,0.1234375,0.25,0.0083333333333333,0.012037037037037
EObject,2,281,270,79,24,0.1463541666666666,0.25,0.0411458333333333,0.0222222222222222
contents.next,0,388,270,175,24,0.2020833333333333,0.25,0.0911458333333333,0.0222222222222222
if,0,108,324,26,20,0.05625,0.3,0.0135416666666666,0.0185185185185185
obj,1,162,324,35,24,0.084375,0.3,0.0182291666666666,0.0222222222222222
instanceof,0,205,324,113,20,0.1067708333333333,0.3,0.0588541666666666,0.0185185185185185
Scope,0,323,324,60,23,0.1682291666666666,0.3,0.03125,0.0212962962962962
results.addAll,0,152,351,185,24,0.0791666666666666,0.325,0.0963541666666666,0.0222222222222222
Scope,1,345,351,59,23,0.1796875,0.325,0.0307291666666666,0.0212962962962962
obj,2,432,351,35,24,0.225,0.325,0.0182291666666666,0.0222222222222222
getScopePartnerLinks().getChildren,0,477,351,357,24,0.2484375,0.325,0.1859375,0.0222222222222222
return,0,65,432,69,19,0.0338541666666666,0.4,0.0359375,0.0175925925925925
results,1,141,432,87,23,0.0734375,0.4,0.0453125,0.0212962962962962
