word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
void,0,,"['function', 'type', 'name']",96,135,48,20,0.05,0.125,0.025,0.018518519
testAddCountryWithSequenceGenerator,0,,"['function', 'name']",151,135,402,24,0.078645833,0.125,0.209375,0.022222222
throws,0,,"['function', 'throws']",562,135,68,20,0.292708333,0.125,0.035416667,0.018518519
Exception,0,,"['function', 'throws', 'argument', 'expr', 'name']",637,135,101,24,0.331770833,0.125,0.052604167,0.022222222
CountryWithSequence,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",64,162,211,24,0.033333333,0.15,0.109895833,0.022222222
country1,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",280,162,92,23,0.145833333,0.15,0.047916667,0.021296296
=,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",377,162,16,13,0.196354167,0.15,0.008333333,0.012037037
new,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'operator']",400,162,37,17,0.208333333,0.15,0.019270833,0.015740741
CountryWithSequence,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name']",442,162,240,24,0.230208333,0.15,0.125,0.022222222
country1,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,189,92,24,0.033333333,0.175,0.047916667,0.022222222
setCountryId,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",156,189,138,24,0.08125,0.175,0.071875,0.022222222
"""KR""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",314,189,45,20,0.163541667,0.175,0.0234375,0.018518519
country1,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",64,216,91,24,0.033333333,0.2,0.047395833,0.022222222
setCountryName,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",155,216,159,24,0.080729167,0.2,0.0828125,0.022222222
"""Korea""",0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",336,216,77,20,0.175,0.2,0.040104167,0.018518519
Integer,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'type', 'name']",65,270,79,23,0.033854167,0.25,0.041145833,0.021296296
countryCode,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'name']",151,270,124,24,0.078645833,0.25,0.064583333,0.022222222
=,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init']",280,270,16,13,0.145833333,0.25,0.008333333,0.012037037
Integer,1,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'name']",324,270,80,23,0.16875,0.25,0.041666667,0.021296296
session,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",432,270,83,24,0.225,0.25,0.043229167,0.022222222
save,0,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'name', 'name']",515,270,48,24,0.268229167,0.25,0.025,0.022222222
country1,3,,"['function', 'block', 'block_content', 'decl_stmt', 'decl', 'init', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",583,270,91,23,0.303645833,0.25,0.047395833,0.021296296
assertEquals,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",64,297,143,24,0.033333333,0.275,0.074479167,0.022222222
"""fail to generate a new countryCode.""",100,"""fail","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",217,297,58,20,0.113020833,0.275,0.030208333,0.018518519
"""fail to generate a new countryCode.""",100,to,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",281,297,26,19,0.146354167,0.275,0.013541667,0.017592593
"""fail to generate a new countryCode.""",100,generate,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",313,297,91,23,0.163020833,0.275,0.047395833,0.021296296
"""fail to generate a new countryCode.""",100,a,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",410,297,16,17,0.213541667,0.275,0.008333333,0.015740741
"""fail to generate a new countryCode.""",100,new,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",432,297,38,17,0.225,0.275,0.019791667,0.015740741
"""fail to generate a new countryCode.""",100,"countryCode.""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",475,297,152,24,0.247395833,0.275,0.079166667,0.022222222
0,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'literal']",637,297,23,22,0.331770833,0.275,0.011979167,0.02037037
countryCode,1,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",669,297,133,24,0.3484375,0.275,0.069270833,0.022222222
intValue,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",802,297,96,24,0.417708333,0.275,0.05,0.022222222
assertNotNull,0,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",64,324,154,24,0.033333333,0.3,0.080208333,0.022222222
"""fail to add a new country with sequence generator. """,101,"""fail","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",228,324,57,20,0.11875,0.3,0.0296875,0.018518519
"""fail to add a new country with sequence generator. """,101,to,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",292,324,26,19,0.152083333,0.3,0.013541667,0.017592593
"""fail to add a new country with sequence generator. """,101,add,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",324,324,36,20,0.16875,0.3,0.01875,0.018518519
"""fail to add a new country with sequence generator. """,101,a,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",367,324,16,17,0.191145833,0.3,0.008333333,0.015740741
"""fail to add a new country with sequence generator. """,101,new,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",389,324,38,17,0.202604167,0.3,0.019791667,0.015740741
"""fail to add a new country with sequence generator. """,101,country,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",432,324,80,23,0.225,0.3,0.041666667,0.021296296
"""fail to add a new country with sequence generator. """,101,with,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",517,324,49,20,0.269270833,0.3,0.025520833,0.018518519
"""fail to add a new country with sequence generator. """,101,sequence,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",573,324,90,21,0.2984375,0.3,0.046875,0.019444444
"""fail to add a new country with sequence generator. """,101,generator.,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",669,324,107,24,0.3484375,0.3,0.055729167,0.022222222
"""fail to add a new country with sequence generator. """,101,"""","['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'literal']",776,324,12,24,0.404166667,0.3,0.00625,0.022222222
countryCode,2,,"['function', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",810,324,123,24,0.421875,0.3,0.0640625,0.022222222
