word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
private,0,,"['function', 'type', 'specifier']",22,135,80,24,0.011458333,0.125,0.041666667,0.022222222
void,0,,"['function', 'type', 'name']",107,135,48,20,0.055729167,0.125,0.025,0.018518519
setTopAttributes,0,,"['function', 'name']",162,135,186,24,0.084375,0.125,0.096875,0.022222222
Attributes,0,,"['function', 'parameter_list', 'parameter', 'decl', 'type', 'name']",355,135,113,20,0.184895833,0.125,0.058854167,0.018518519
from,0,,"['function', 'parameter_list', 'parameter', 'decl', 'name']",475,135,48,20,0.247395833,0.125,0.025,0.018518519
for,0,,"['function', 'block', 'block_content', 'for']",64,162,37,20,0.033333333,0.15,0.019270833,0.018518519
int,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'type', 'name']",129,162,37,20,0.0671875,0.15,0.019270833,0.018518519
i,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'name']",172,162,16,20,0.089583333,0.15,0.008333333,0.018518519
=,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init']",194,162,16,13,0.101041667,0.15,0.008333333,0.012037037
0,0,,"['function', 'block', 'block_content', 'for', 'control', 'init', 'decl', 'init', 'expr', 'literal']",216,162,23,22,0.1125,0.15,0.011979167,0.02037037
i,1,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'name']",248,162,16,20,0.129166667,0.15,0.008333333,0.018518519
<,0,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'operator']",269,162,16,16,0.140104167,0.15,0.008333333,0.014814815
from,1,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'call', 'name', 'name']",291,162,53,24,0.1515625,0.15,0.027604167,0.022222222
getLength,0,,"['function', 'block', 'block_content', 'for', 'control', 'condition', 'expr', 'call', 'name', 'name']",344,162,120,24,0.179166667,0.15,0.0625,0.022222222
i,2,,"['function', 'block', 'block_content', 'for', 'control', 'incr', 'expr', 'name']",486,162,37,20,0.253125,0.15,0.019270833,0.018518519
topMenu,0,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",108,189,80,24,0.05625,0.175,0.041666667,0.022222222
setAttribute,0,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",188,189,137,24,0.097916667,0.175,0.071354167,0.022222222
from,2,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",345,189,46,24,0.1796875,0.175,0.023958333,0.022222222
getLocalName,0,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",391,189,139,24,0.203645833,0.175,0.072395833,0.022222222
i,3,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",550,189,16,20,0.286458333,0.175,0.008333333,0.018518519
from,3,,"['function', 'block', 'block_content', 'for', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",604,189,47,24,0.314583333,0.175,0.024479167,0.022222222
