word,occurrence,original,tree_parts,x,y,width,height,tobii_x,tobii_y,tobii_width,tobii_height
public,0,,"['function', 'type', 'specifier']",22,135,69,24,0.011458333,0.125,0.0359375,0.022222222
Collection,0,,"['function', 'type', 'name']",96,135,113,20,0.05,0.125,0.058854167,0.018518519
getInstitutions,0,,"['function', 'name']",216,135,186,24,0.1125,0.125,0.096875,0.022222222
try,0,,"['function', 'block', 'block_content', 'try']",65,162,37,23,0.033854167,0.15,0.019270833,0.021296296
if,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if']",108,189,26,20,0.05625,0.175,0.013541667,0.018518519
iInstitutions,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'name']",162,189,144,20,0.084375,0.175,0.075,0.018518519
==,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'operator']",313,189,26,13,0.163020833,0.175,0.013541667,0.012037037
,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'condition', 'expr', 'literal']",346,189,47,20,0.180208333,0.175,0.024479167,0.018518519
refreshInstitutions,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name']",152,216,238,24,0.079166667,0.2,0.123958333,0.022222222
logger,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",152,243,71,24,0.079166667,0.225,0.036979167,0.022222222
debug,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",223,243,59,24,0.116145833,0.225,0.030729167,0.022222222
"""Institutions were nan while getting them Attempting to refresh """,100,"""Institutions","['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",303,243,144,20,0.1578125,0.225,0.075,0.018518519
"""Institutions were nan while getting them Attempting to refresh """,100,were,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",452,243,49,17,0.235416667,0.225,0.025520833,0.015740741
"""Institutions were nan while getting them Attempting to refresh """,100,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",508,243,47,20,0.264583333,0.225,0.024479167,0.018518519
"""Institutions were nan while getting them Attempting to refresh """,100,while,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",560,243,60,20,0.291666667,0.225,0.03125,0.018518519
"""Institutions were nan while getting them Attempting to refresh """,100,getting,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",626,243,80,24,0.326041667,0.225,0.041666667,0.022222222
"""Institutions were nan while getting them Attempting to refresh """,100,them,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",713,243,44,20,0.371354167,0.225,0.022916667,0.018518519
"""Institutions were nan while getting them Attempting to refresh """,100,Attempting,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",776,243,114,24,0.404166667,0.225,0.059375,0.022222222
"""Institutions were nan while getting them Attempting to refresh """,100,to,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",897,243,26,19,0.4671875,0.225,0.013541667,0.017592593
"""Institutions were nan while getting them Attempting to refresh """,100,refresh,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",929,243,78,20,0.483854167,0.225,0.040625,0.018518519
"""Institutions were nan while getting them Attempting to refresh """,100,"""","['function', 'block', 'block_content', 'try', 'block', 'block_content', 'if_stmt', 'if', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'literal']",1007,243,11,20,0.524479167,0.225,0.005729167,0.018518519
return,0,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'return']",109,297,68,19,0.056770833,0.275,0.035416667,0.017592593
iInstitutions,1,,"['function', 'block', 'block_content', 'try', 'block', 'block_content', 'return', 'expr', 'name']",183,297,153,23,0.0953125,0.275,0.0796875,0.021296296
catch,0,,"['function', 'block', 'block_content', 'try', 'catch']",64,351,59,20,0.033333333,0.325,0.030729167,0.018518519
Exception,0,,"['function', 'block', 'block_content', 'try', 'catch', 'parameter_list', 'parameter', 'decl', 'type', 'name']",151,351,101,24,0.078645833,0.325,0.052604167,0.022222222
e,0,,"['function', 'block', 'block_content', 'try', 'catch', 'parameter_list', 'parameter', 'decl', 'name']",259,351,16,17,0.134895833,0.325,0.008333333,0.015740741
logger,1,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",109,378,71,24,0.056770833,0.35,0.036979167,0.022222222
warn,0,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'name', 'name']",180,378,48,24,0.09375,0.35,0.025,0.022222222
e,1,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",248,378,14,24,0.129166667,0.35,0.007291667,0.022222222
getMessage,0,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'call', 'name', 'name']",262,378,136,24,0.136458333,0.35,0.070833333,0.022222222
e,2,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'expr_stmt', 'expr', 'call', 'argument_list', 'argument', 'expr', 'name']",421,378,16,17,0.219270833,0.35,0.008333333,0.015740741
return,1,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'return']",109,405,68,19,0.056770833,0.375,0.035416667,0.017592593
Collections,0,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'return', 'expr', 'name', 'name']",183,405,125,23,0.0953125,0.375,0.065104167,0.021296296
EMPTY_LIST,0,,"['function', 'block', 'block_content', 'try', 'catch', 'block', 'block_content', 'return', 'expr', 'name', 'name']",308,405,114,23,0.160416667,0.375,0.059375,0.021296296
